actual_sentiment	id	predicted_sentiment
1	"3465_9"	1
1	"8711_7"	0
0	"1550_1"	0
1	"9509_9"	1
1	"11452_8"	1
1	"10823_8"	1
0	"9924_2"	0
0	"7115_3"	0
1	"209_8"	1
1	"7527_10"	1
0	"8733_1"	0
1	"12426_7"	1
0	"3768_3"	0
0	"11364_1"	0
1	"3699_10"	1
0	"4062_1"	1
0	"5286_1"	0
1	"8129_9"	1
1	"8238_8"	1
1	"2423_7"	0
1	"2713_8"	0
0	"11200_4"	0
1	"9698_10"	1
0	"12240_1"	1
1	"10316_8"	1
1	"4471_8"	1
1	"9425_10"	1
1	"6736_10"	1
0	"12146_2"	0
0	"7383_1"	0
0	"3305_2"	0
1	"10133_7"	1
0	"1383_3"	0
0	"9857_1"	0
0	"6215_1"	0
1	"6295_7"	1
0	"6360_1"	0
0	"1096_2"	0
1	"1210_8"	1
1	"5549_8"	1
0	"10687_1"	0
1	"10816_10"	1
1	"858_8"	1
1	"1526_9"	0
1	"8382_7"	1
0	"10903_4"	1
0	"8436_4"	1
0	"3889_2"	0
0	"2274_2"	0
1	"3579_8"	1
1	"8185_8"	1
1	"2185_9"	1
1	"6628_7"	1
1	"12397_8"	0
0	"7564_1"	0
0	"8379_1"	0
0	"6330_1"	0
0	"4074_2"	0
0	"12398_2"	0
1	"8111_8"	1
1	"6116_8"	1
1	"11566_10"	1
1	"4947_8"	1
0	"7249_1"	0
0	"2770_4"	1
1	"8869_7"	1
1	"6082_9"	1
1	"11422_8"	1
1	"11580_10"	1
0	"1659_2"	0
1	"8285_8"	1
1	"1292_8"	0
1	"11266_10"	1
1	"3037_7"	0
1	"10124_8"	1
0	"9819_1"	0
0	"5536_1"	0
1	"10111_7"	1
1	"2759_10"	1
1	"2326_8"	1
1	"3256_9"	1
1	"11153_10"	1
1	"10800_8"	1
1	"3634_8"	1
0	"6501_1"	0
1	"8602_10"	0
0	"11455_1"	0
0	"7243_2"	0
0	"8651_1"	0
1	"2356_10"	1
0	"3237_1"	0
0	"1752_1"	0
0	"4638_3"	0
0	"3905_1"	0
0	"228_1"	1
1	"12099_9"	1
0	"6565_2"	1
1	"7299_8"	0
1	"1788_7"	1
0	"9183_1"	0
0	"4319_1"	1
0	"7262_4"	0
0	"10825_1"	1
1	"8926_10"	1
1	"146_10"	1
0	"4626_4"	0
0	"9045_1"	0
0	"10788_2"	0
1	"7455_8"	1
1	"1507_8"	1
0	"2437_3"	0
1	"11980_10"	1
1	"7716_9"	1
0	"2341_4"	0
1	"5249_9"	1
0	"2302_1"	0
0	"9240_4"	0
0	"2853_4"	0
0	"8341_1"	0
0	"2931_4"	1
1	"570_10"	1
1	"716_10"	1
0	"6346_2"	1
0	"5761_4"	0
0	"950_1"	0
1	"1003_10"	1
1	"4207_7"	1
0	"288_1"	0
0	"3181_4"	0
0	"9855_2"	0
0	"8269_1"	0
1	"786_7"	1
0	"5703_2"	0
0	"5349_4"	0
0	"5114_4"	0
0	"2036_4"	0
1	"8858_10"	1
1	"11972_10"	1
1	"8631_7"	1
0	"7078_4"	0
0	"12036_1"	0
0	"2189_2"	1
0	"220_4"	0
1	"1627_10"	0
1	"7055_8"	1
1	"11570_9"	0
1	"9648_8"	1
1	"4269_10"	1
1	"8066_9"	1
0	"1368_1"	0
1	"4354_8"	1
0	"3264_1"	0
1	"11133_10"	1
0	"5842_1"	0
0	"6793_4"	0
0	"1478_4"	0
1	"610_9"	1
0	"4658_1"	0
0	"2939_2"	0
0	"10839_2"	1
1	"7923_8"	0
1	"9478_8"	0
1	"2896_9"	1
1	"2148_10"	1
0	"5639_1"	0
1	"8265_10"	1
0	"8684_1"	0
1	"162_8"	0
1	"2231_10"	1
1	"6360_7"	1
1	"8358_9"	1
1	"2190_10"	1
1	"10740_8"	1
0	"6122_2"	1
1	"10832_10"	1
0	"9696_3"	1
1	"5185_10"	1
1	"6811_10"	0
0	"916_3"	0
0	"8298_1"	0
1	"2566_8"	1
1	"589_10"	1
1	"4220_7"	1
0	"8360_3"	1
0	"9020_1"	0
1	"2243_7"	1
1	"6839_10"	0
0	"991_2"	0
0	"6464_3"	0
1	"7795_9"	1
0	"18_3"	1
0	"714_2"	0
0	"3158_2"	0
0	"421_4"	0
1	"8617_9"	0
0	"565_4"	1
0	"6253_2"	1
1	"2614_9"	1
0	"312_2"	0
1	"10768_7"	1
1	"2689_9"	1
0	"4861_1"	0
0	"2025_1"	0
1	"344_8"	0
1	"4620_10"	1
0	"727_3"	0
0	"7660_1"	0
1	"7091_9"	1
0	"9966_1"	0
1	"4952_7"	0
1	"9492_7"	0
1	"6555_8"	1
0	"10168_2"	0
1	"3689_8"	1
0	"2153_2"	0
0	"9722_2"	1
1	"6938_9"	1
1	"2553_7"	0
0	"5154_1"	0
0	"9711_4"	0
1	"2845_8"	0
0	"1517_2"	0
0	"5998_1"	0
0	"2358_3"	0
0	"12350_4"	0
1	"3985_8"	1
0	"9600_4"	0
0	"6436_2"	0
1	"11455_8"	1
0	"5716_1"	0
0	"9487_4"	0
0	"6697_2"	0
0	"12031_1"	0
0	"3106_1"	0
1	"8073_8"	1
1	"40_8"	0
1	"11622_10"	1
1	"6709_10"	1
0	"801_4"	1
0	"9836_4"	0
0	"6001_2"	0
0	"3874_3"	0
1	"80_9"	1
0	"11322_2"	1
0	"4893_1"	0
0	"7373_4"	0
0	"1683_1"	0
1	"7826_8"	1
1	"1554_8"	1
1	"10265_9"	1
1	"9546_8"	1
1	"6244_8"	1
0	"6282_4"	0
1	"8060_9"	0
0	"64_1"	0
1	"9315_7"	1
1	"2901_7"	1
1	"6937_8"	1
1	"4075_10"	1
1	"4596_10"	1
0	"10708_3"	0
1	"5981_7"	0
1	"11197_8"	1
0	"300_4"	1
1	"4408_8"	1
0	"3511_4"	0
1	"8551_8"	1
1	"508_9"	1
0	"9089_2"	0
0	"4256_4"	1
0	"322_1"	0
1	"985_7"	1
1	"1521_8"	0
0	"4155_1"	0
1	"9660_9"	1
0	"3753_1"	0
1	"7080_10"	1
0	"1035_1"	0
1	"217_8"	1
0	"3810_4"	0
1	"10969_10"	1
1	"1429_9"	1
1	"10706_7"	1
0	"3314_1"	0
0	"8112_1"	0
0	"9938_3"	0
0	"9031_3"	1
0	"7371_1"	0
1	"1693_10"	1
1	"3179_8"	1
1	"5858_8"	0
1	"372_10"	1
1	"6827_10"	1
1	"4912_8"	0
1	"7649_9"	1
1	"2093_7"	1
1	"7540_9"	1
0	"10149_1"	0
0	"2488_3"	0
1	"10017_9"	1
1	"5486_10"	0
0	"9540_2"	0
0	"8391_1"	0
0	"1535_1"	0
0	"364_1"	0
0	"11076_4"	0
1	"9779_9"	0
0	"3404_2"	0
1	"8351_9"	0
1	"1061_10"	1
0	"1405_3"	0
0	"133_2"	0
0	"33_3"	0
0	"6247_1"	0
1	"5075_7"	1
0	"171_1"	0
0	"12474_2"	0
1	"4589_10"	1
0	"6557_3"	0
1	"9134_7"	1
1	"5143_8"	0
1	"2849_7"	0
0	"7433_4"	0
1	"12233_8"	1
1	"12378_8"	0
0	"8127_2"	0
1	"10818_10"	0
1	"6848_7"	1
1	"11523_7"	1
0	"12273_2"	0
1	"11844_10"	1
1	"9445_10"	1
0	"4715_3"	0
0	"3616_2"	0
1	"9559_8"	1
0	"9942_1"	0
0	"10731_1"	0
1	"5691_8"	1
0	"10935_3"	0
0	"4374_4"	0
0	"9987_1"	0
0	"11436_1"	0
0	"8658_1"	0
0	"379_2"	0
1	"11173_7"	0
1	"3234_9"	1
0	"4042_1"	0
0	"676_4"	0
1	"2189_10"	1
0	"9378_4"	0
0	"3107_3"	0
0	"11141_1"	0
1	"5297_8"	1
1	"9378_9"	0
0	"5431_3"	0
0	"1395_3"	0
0	"5023_3"	1
0	"4145_1"	0
0	"5683_2"	0
1	"4409_10"	1
1	"8703_10"	0
1	"2581_8"	1
0	"5033_3"	1
0	"3425_1"	0
1	"294_10"	1
0	"10721_3"	0
1	"2836_7"	1
0	"6318_1"	0
1	"3870_9"	1
0	"8972_3"	1
1	"6309_8"	1
1	"4132_7"	1
0	"3361_4"	1
1	"12224_9"	0
1	"7837_10"	1
0	"6268_1"	0
0	"11842_4"	0
0	"2161_4"	0
1	"1748_8"	1
0	"2618_1"	0
1	"7987_8"	1
0	"8487_1"	0
1	"8179_7"	1
1	"10382_10"	1
1	"931_10"	1
0	"6145_4"	1
1	"10916_7"	1
1	"2169_7"	1
0	"1072_4"	0
0	"9726_2"	0
1	"10204_8"	1
0	"6266_2"	0
0	"11797_1"	0
1	"5023_10"	1
0	"11866_1"	0
1	"12163_8"	1
1	"6263_7"	1
1	"7024_8"	1
1	"2623_7"	0
1	"9351_8"	1
1	"6681_10"	1
1	"314_10"	1
0	"7673_1"	0
0	"285_3"	0
1	"10000_8"	0
1	"4298_10"	1
0	"2721_3"	0
1	"2196_8"	0
1	"3706_7"	1
0	"11332_1"	0
1	"12438_8"	0
0	"2141_2"	0
0	"5867_1"	0
0	"4511_1"	1
1	"2821_9"	1
1	"11572_8"	1
1	"6987_10"	1
1	"5966_7"	1
1	"852_7"	1
1	"6874_8"	1
1	"2606_8"	1
0	"190_1"	0
0	"2789_1"	0
1	"2643_10"	1
1	"5898_8"	1
0	"6904_2"	0
1	"11930_10"	1
1	"4027_10"	1
0	"11400_4"	0
1	"9746_9"	0
1	"8148_8"	1
0	"800_2"	0
1	"2476_10"	1
1	"7727_9"	1
1	"5922_8"	0
1	"11499_10"	1
1	"6061_10"	1
0	"12391_4"	0
0	"3473_1"	0
1	"4642_10"	0
0	"11393_4"	0
0	"7330_2"	0
0	"10026_2"	0
0	"3218_4"	1
0	"12179_2"	0
1	"5681_8"	0
1	"12419_10"	1
1	"2294_8"	0
0	"10244_2"	0
1	"10416_9"	1
0	"2001_1"	0
1	"6334_8"	1
1	"629_9"	0
0	"6608_1"	0
1	"4302_8"	1
0	"519_1"	0
1	"329_10"	1
1	"8923_8"	1
1	"4720_8"	1
0	"5278_1"	0
1	"6275_7"	1
1	"3086_10"	1
1	"6715_10"	1
0	"2949_1"	0
1	"1261_8"	1
1	"4021_7"	1
1	"872_9"	1
1	"8644_7"	1
0	"7209_2"	1
1	"11962_7"	1
0	"8737_1"	0
1	"9435_7"	1
0	"8183_4"	0
1	"6233_9"	1
0	"7712_2"	0
1	"4925_7"	1
0	"9352_2"	0
1	"5967_10"	1
1	"2147_10"	1
1	"5763_8"	1
0	"6492_3"	0
0	"10622_3"	1
1	"3888_10"	1
1	"3336_7"	1
1	"1971_9"	1
1	"520_8"	1
1	"9675_8"	1
0	"10339_2"	0
0	"3067_1"	0
0	"5040_3"	0
1	"2420_10"	1
1	"6254_10"	1
1	"5449_8"	1
1	"8369_8"	0
1	"4397_7"	1
1	"11368_10"	1
0	"1633_4"	0
1	"6101_8"	1
0	"233_1"	0
1	"8743_7"	1
0	"932_3"	0
1	"7501_8"	0
0	"6619_1"	0
1	"10989_9"	1
0	"7567_4"	0
1	"7640_10"	1
0	"10372_3"	1
0	"11652_4"	0
0	"5789_1"	0
0	"11051_1"	0
1	"2664_9"	1
0	"9380_4"	1
0	"608_3"	0
0	"4950_3"	0
0	"3287_1"	0
0	"4211_4"	1
1	"11872_10"	1
0	"12093_3"	0
1	"262_8"	0
0	"10242_3"	0
1	"614_10"	1
1	"5842_8"	1
1	"4762_10"	1
1	"5184_9"	1
0	"11102_4"	0
0	"123_1"	0
0	"849_1"	0
1	"9429_9"	1
1	"6006_10"	1
0	"12412_3"	0
0	"4841_2"	0
0	"6326_4"	1
0	"1973_1"	0
1	"1480_8"	0
0	"1547_1"	0
1	"12383_7"	1
1	"10450_10"	1
1	"4385_9"	1
1	"2000_10"	1
1	"11518_8"	1
1	"2454_10"	0
1	"2811_10"	0
1	"11408_7"	1
1	"3145_10"	1
1	"5286_10"	1
1	"8627_10"	1
0	"8451_4"	1
1	"1957_7"	1
0	"459_1"	0
1	"617_7"	0
1	"5704_7"	1
1	"8022_8"	1
0	"165_4"	1
1	"11811_8"	1
0	"11954_1"	0
1	"6895_10"	1
0	"4669_4"	0
0	"3958_1"	0
1	"6437_9"	1
0	"10417_1"	0
1	"1955_9"	1
0	"1573_1"	0
0	"9674_3"	0
1	"7395_8"	1
0	"11385_2"	0
0	"287_4"	1
0	"725_2"	0
1	"3703_9"	0
0	"6257_1"	0
1	"316_10"	1
1	"11424_8"	1
1	"9726_7"	0
0	"4490_1"	0
1	"9981_7"	1
1	"10205_10"	1
0	"5644_2"	0
0	"329_1"	0
0	"1230_1"	0
0	"9068_2"	0
0	"11734_1"	0
0	"1393_2"	0
1	"10953_10"	1
0	"427_4"	1
1	"2096_10"	1
1	"7516_7"	1
0	"6254_3"	0
1	"6620_10"	1
1	"6814_7"	0
1	"11005_10"	1
0	"4795_2"	0
0	"3833_3"	0
0	"2554_1"	0
1	"9014_10"	1
0	"11798_3"	0
0	"7728_3"	0
0	"7139_1"	0
0	"5484_4"	0
0	"9908_3"	0
1	"7444_10"	1
1	"7829_7"	1
0	"10115_1"	0
0	"6341_4"	1
0	"5351_2"	0
1	"8664_8"	1
0	"6505_1"	0
0	"4261_4"	0
0	"11809_2"	0
0	"8793_1"	0
0	"5486_3"	0
1	"8934_10"	1
0	"9175_1"	0
0	"11373_2"	0
1	"5597_10"	1
1	"3782_8"	1
1	"10973_8"	1
0	"2683_3"	0
0	"4757_4"	0
1	"2931_10"	1
0	"6390_2"	0
1	"12085_8"	1
1	"1058_10"	1
1	"4593_10"	1
1	"669_7"	0
1	"308_8"	1
1	"8512_7"	0
1	"10051_10"	1
1	"7959_10"	1
0	"11839_4"	1
0	"3873_4"	0
0	"1722_1"	0
0	"12126_2"	0
0	"9403_1"	0
0	"4872_4"	0
0	"7505_3"	0
1	"6288_7"	1
0	"10123_3"	1
0	"476_1"	0
1	"1320_10"	1
1	"1173_8"	1
0	"983_4"	1
1	"11578_10"	1
1	"5328_8"	1
0	"1732_4"	0
0	"289_3"	0
0	"5183_4"	0
1	"10435_7"	1
0	"9484_3"	0
0	"7079_1"	0
0	"4649_3"	0
1	"8958_10"	1
0	"5857_1"	0
0	"3481_4"	0
0	"12366_1"	0
1	"5760_8"	0
0	"12379_2"	0
1	"1128_10"	1
0	"10130_2"	0
1	"7429_9"	1
0	"10874_3"	0
1	"7984_10"	1
1	"7415_8"	1
1	"6269_10"	0
0	"8576_1"	1
0	"6757_4"	0
0	"11361_4"	0
1	"9443_9"	0
0	"1778_3"	1
0	"76_3"	0
1	"6020_7"	1
0	"8955_3"	1
0	"9351_1"	0
0	"6782_4"	1
1	"8181_10"	1
1	"9919_9"	1
1	"6551_9"	0
1	"10127_8"	1
1	"198_8"	1
0	"7690_2"	0
0	"9390_4"	1
0	"6141_1"	0
1	"3427_8"	0
1	"8567_10"	1
0	"12033_3"	0
1	"9217_7"	1
0	"4410_4"	0
0	"8328_1"	0
0	"2245_4"	1
1	"10890_9"	1
0	"10998_1"	0
0	"5234_4"	1
1	"6610_8"	1
1	"2942_10"	1
1	"9197_7"	0
1	"10145_8"	1
1	"1174_10"	1
1	"10209_7"	1
0	"11464_1"	0
0	"791_1"	0
1	"11392_8"	1
0	"3142_1"	0
0	"9354_2"	1
1	"9605_10"	1
0	"2144_3"	0
1	"10072_9"	1
1	"7933_10"	1
0	"11580_2"	0
1	"4606_7"	1
1	"3266_7"	1
0	"865_1"	0
0	"10634_1"	1
1	"10782_7"	0
1	"3574_10"	1
0	"7546_1"	0
0	"6439_1"	0
1	"6075_10"	1
0	"4748_2"	0
0	"1556_1"	1
0	"10139_4"	1
1	"5280_8"	1
0	"6937_2"	0
1	"6690_10"	1
0	"10778_3"	1
0	"2881_1"	0
0	"864_2"	0
0	"6944_2"	1
0	"8159_1"	0
0	"4629_1"	0
1	"7062_7"	1
1	"4379_8"	1
0	"10092_1"	0
0	"2584_1"	0
1	"2478_10"	1
1	"1088_9"	1
0	"338_4"	0
0	"649_4"	0
0	"496_1"	0
1	"5148_7"	1
0	"2396_1"	0
0	"9341_4"	0
0	"2637_1"	0
0	"172_1"	0
1	"11731_10"	1
0	"1775_4"	0
0	"10237_2"	0
0	"1288_4"	1
0	"9198_1"	0
0	"3009_3"	0
0	"2894_4"	0
0	"5143_1"	0
0	"3856_3"	0
0	"112_1"	0
0	"11291_1"	0
1	"8523_9"	1
0	"8098_3"	0
0	"5175_2"	0
0	"237_1"	0
1	"1812_10"	1
1	"11870_10"	1
0	"11391_2"	0
1	"8041_7"	0
1	"11985_10"	1
0	"11825_1"	0
1	"9404_10"	0
0	"10043_1"	0
0	"7784_1"	0
0	"1251_4"	0
1	"9823_7"	1
0	"1293_4"	1
1	"5073_7"	1
0	"7244_1"	1
0	"8868_1"	0
0	"9651_3"	0
0	"12219_4"	0
0	"10198_4"	1
1	"2041_7"	1
0	"8762_1"	0
0	"6902_3"	0
1	"10624_7"	0
1	"6181_9"	1
0	"7267_1"	1
1	"4726_7"	0
1	"7811_7"	0
1	"493_10"	1
1	"6341_7"	1
1	"11987_7"	1
1	"10511_7"	1
1	"9062_7"	1
0	"6471_2"	0
0	"6231_4"	1
1	"9280_9"	1
0	"9839_1"	1
0	"5702_1"	0
0	"7523_1"	0
0	"1310_3"	0
1	"9804_10"	1
0	"6549_1"	0
0	"7738_4"	0
1	"6840_10"	1
0	"10073_4"	0
0	"1576_1"	1
1	"6099_8"	1
0	"3410_3"	1
0	"2345_4"	0
0	"2096_3"	0
1	"10014_8"	1
1	"10212_8"	1
0	"6217_1"	0
0	"1319_1"	0
1	"8755_7"	0
0	"8771_4"	0
0	"4793_4"	0
1	"767_9"	1
0	"9472_1"	0
1	"2146_9"	1
1	"1780_10"	1
1	"4812_8"	1
1	"3587_10"	1
0	"1764_2"	0
1	"8217_8"	1
0	"5642_1"	0
1	"712_9"	1
0	"12425_2"	0
1	"5020_10"	1
0	"7120_4"	0
1	"10584_10"	1
0	"8272_3"	0
1	"6183_7"	0
1	"3047_7"	1
1	"2796_10"	1
0	"3517_1"	0
0	"12469_1"	0
1	"5767_8"	0
0	"6517_3"	0
1	"8283_7"	1
0	"5972_3"	0
1	"9814_10"	1
1	"9722_7"	1
0	"3871_3"	0
1	"4335_9"	1
0	"4639_3"	0
1	"7747_10"	1
1	"3910_10"	1
0	"10088_1"	0
0	"6379_4"	0
1	"8399_10"	1
1	"823_9"	1
1	"6479_10"	1
0	"3365_1"	0
1	"10122_7"	0
0	"8061_2"	0
1	"6901_10"	1
0	"3351_4"	0
1	"6832_10"	1
1	"3441_8"	1
0	"4038_1"	0
1	"5944_9"	1
1	"4954_10"	1
1	"2172_7"	0
1	"11162_10"	1
0	"8539_4"	0
0	"3838_3"	0
0	"10171_3"	0
1	"9337_10"	1
0	"7630_1"	0
0	"10770_1"	1
1	"8891_10"	1
1	"9213_7"	1
0	"8618_1"	0
0	"12191_4"	0
1	"6521_7"	1
0	"7185_3"	0
1	"8114_8"	1
1	"4174_9"	1
1	"8315_10"	0
1	"11335_9"	1
0	"1988_1"	0
0	"8037_1"	0
0	"9785_3"	0
0	"3552_2"	0
0	"11964_4"	1
1	"12216_8"	0
1	"10049_8"	1
0	"2732_1"	1
0	"9903_2"	1
0	"7789_3"	0
1	"9008_10"	1
1	"417_7"	1
1	"2490_8"	0
0	"6691_1"	0
0	"9587_3"	0
1	"6751_8"	0
0	"7346_1"	0
0	"11697_4"	0
1	"8334_8"	1
0	"7703_3"	0
0	"719_4"	0
0	"8266_4"	0
0	"1602_2"	0
1	"6817_10"	1
1	"8912_10"	1
0	"1305_1"	0
0	"9738_4"	0
1	"7720_8"	1
1	"3655_7"	0
1	"8765_10"	1
0	"1482_1"	0
0	"12278_1"	0
1	"7216_10"	1
0	"9288_4"	1
1	"1326_10"	1
1	"970_10"	1
1	"11562_9"	1
0	"740_1"	0
0	"12059_3"	1
1	"10932_7"	1
1	"9208_7"	0
0	"3465_4"	1
1	"7247_10"	0
0	"11398_4"	1
1	"12358_7"	1
0	"6764_4"	1
0	"3323_1"	1
0	"6787_1"	0
1	"5306_7"	1
0	"5408_3"	0
1	"4119_8"	1
1	"7924_9"	0
0	"3498_1"	0
1	"8494_8"	1
1	"8124_9"	1
1	"8110_9"	1
0	"7577_4"	0
0	"2642_1"	0
0	"2128_3"	0
1	"8723_8"	1
1	"5589_7"	1
0	"4595_2"	0
1	"12111_7"	1
0	"7960_4"	1
1	"1355_8"	1
0	"10728_3"	0
0	"5473_2"	0
1	"3195_10"	1
0	"868_3"	0
0	"1456_1"	0
1	"2605_7"	1
1	"1473_9"	1
0	"5588_3"	0
1	"2215_8"	0
1	"5260_10"	1
0	"6912_1"	0
1	"7698_10"	1
1	"3657_7"	1
1	"9271_8"	1
0	"11577_1"	1
0	"2188_2"	0
1	"1854_10"	1
1	"805_9"	1
0	"2130_3"	0
1	"4510_7"	1
0	"6636_3"	0
0	"6096_1"	0
0	"4172_4"	0
1	"1330_9"	1
1	"7535_10"	1
1	"5875_8"	0
0	"9874_1"	0
1	"2676_10"	1
0	"8606_2"	0
1	"8946_8"	1
1	"4260_9"	0
0	"6599_1"	0
1	"10383_10"	1
0	"993_2"	0
0	"10872_3"	0
0	"6592_1"	0
0	"9072_1"	0
0	"6529_3"	0
0	"10473_3"	0
0	"7504_4"	0
1	"2627_9"	0
0	"10859_4"	0
0	"9339_1"	0
0	"309_1"	0
1	"6572_8"	1
0	"8716_1"	0
0	"7880_3"	1
0	"2769_1"	1
1	"7934_7"	0
1	"3976_10"	1
0	"2661_2"	0
1	"6368_7"	1
1	"8907_8"	1
1	"1530_10"	1
1	"6725_9"	1
0	"5522_2"	0
1	"9577_8"	1
1	"4309_8"	1
0	"310_1"	0
0	"12153_3"	0
0	"3384_2"	1
0	"7204_2"	0
1	"4781_8"	1
1	"2945_10"	1
0	"6039_3"	0
0	"11236_1"	0
1	"2980_7"	0
0	"4584_1"	0
0	"9899_4"	1
0	"6213_1"	0
1	"3104_10"	1
0	"2451_3"	1
1	"3570_10"	1
1	"5114_10"	1
1	"11968_10"	0
1	"8868_10"	1
1	"10229_8"	0
1	"8895_10"	1
1	"5930_7"	0
1	"1739_10"	1
0	"2976_1"	0
1	"6741_7"	0
0	"11927_1"	0
1	"9589_10"	1
0	"4111_2"	0
1	"568_7"	1
1	"7798_10"	1
0	"3795_1"	0
1	"1218_8"	0
1	"6945_10"	1
0	"10077_2"	0
1	"2857_9"	1
1	"1018_8"	1
1	"10652_9"	1
0	"6164_3"	0
0	"7134_1"	0
1	"3524_9"	1
0	"3285_1"	0
0	"55_1"	0
1	"2227_7"	1
0	"3239_3"	0
0	"199_1"	0
1	"11560_9"	1
0	"1164_4"	0
0	"7524_1"	0
1	"8064_10"	1
0	"7035_3"	0
0	"1242_1"	0
0	"4441_3"	1
1	"9538_10"	0
1	"2670_10"	1
1	"9903_9"	1
0	"5847_1"	0
0	"8761_3"	0
1	"10081_9"	1
0	"9625_2"	0
0	"7025_1"	0
0	"1639_1"	0
0	"12236_2"	0
0	"4822_2"	0
0	"9411_1"	0
0	"4754_4"	1
0	"396_3"	1
1	"7168_10"	1
1	"10370_9"	1
0	"5816_3"	0
0	"9257_4"	0
0	"11854_1"	0
1	"10601_10"	1
1	"6887_8"	1
1	"11929_9"	1
1	"3766_10"	1
1	"190_10"	1
1	"2120_8"	1
0	"4816_4"	0
1	"10378_8"	1
1	"8332_9"	1
1	"5340_8"	1
1	"2175_9"	1
1	"8123_8"	1
1	"3864_7"	0
0	"5719_2"	0
1	"7864_8"	1
0	"10773_1"	0
0	"10633_1"	0
1	"12205_8"	1
0	"12378_1"	0
0	"9436_2"	0
1	"1988_9"	1
0	"6097_1"	0
1	"7915_8"	1
0	"1979_2"	0
1	"7609_10"	1
0	"7337_1"	0
1	"9279_7"	1
0	"6729_4"	1
0	"2143_4"	1
0	"7113_2"	0
0	"12227_1"	0
1	"1864_10"	1
1	"11874_10"	1
0	"12288_4"	0
1	"3402_8"	0
1	"731_9"	1
1	"1522_8"	1
0	"6568_4"	1
1	"6568_9"	1
0	"8486_1"	0
1	"2944_10"	1
0	"12484_4"	0
0	"9366_3"	0
1	"10550_8"	1
1	"6457_7"	1
1	"2809_8"	1
1	"6242_8"	0
1	"1113_10"	1
0	"355_4"	1
1	"7119_10"	1
1	"9864_8"	0
0	"751_1"	0
0	"5095_3"	1
0	"10749_1"	0
1	"3842_7"	1
1	"7161_9"	0
1	"5571_10"	1
0	"245_1"	0
1	"3714_10"	1
1	"7728_7"	1
0	"11449_1"	0
1	"7921_10"	1
0	"4229_2"	0
0	"5692_4"	0
0	"6167_4"	0
0	"7575_4"	0
0	"10067_3"	1
1	"5931_7"	1
1	"7275_8"	1
1	"3499_8"	1
1	"6402_8"	1
1	"5430_10"	1
0	"3036_2"	0
0	"5773_1"	0
0	"9678_1"	0
0	"376_4"	0
0	"8342_4"	0
1	"3429_10"	1
1	"10801_8"	0
0	"10486_3"	0
1	"7511_9"	0
0	"3371_4"	1
1	"11838_9"	1
1	"10980_7"	0
0	"11642_1"	0
0	"2489_2"	0
1	"1781_10"	1
0	"10404_4"	0
0	"9151_1"	0
1	"4911_9"	1
0	"3521_1"	0
0	"1007_1"	0
0	"2386_2"	0
0	"2051_1"	0
1	"11657_9"	1
1	"8047_9"	1
1	"2218_7"	1
0	"10550_4"	0
0	"1758_1"	0
0	"10769_2"	0
1	"4511_9"	1
1	"12220_8"	0
0	"774_3"	0
1	"1420_8"	1
0	"5397_4"	0
0	"348_2"	0
0	"6861_1"	0
1	"12367_9"	1
1	"2850_9"	1
0	"6327_4"	0
1	"2795_7"	1
0	"8671_3"	0
1	"201_10"	1
1	"2429_8"	1
0	"11680_3"	0
1	"12335_9"	0
0	"5421_4"	0
0	"1654_1"	0
1	"8758_10"	1
0	"8339_2"	1
0	"10965_1"	0
0	"4162_1"	0
0	"7475_2"	0
0	"5475_3"	0
1	"288_10"	1
0	"9042_4"	0
0	"8785_1"	0
0	"11629_2"	0
1	"4393_7"	1
0	"6662_1"	0
1	"6433_7"	0
1	"3418_10"	1
0	"9369_4"	0
1	"6450_10"	1
0	"855_1"	0
1	"5106_8"	1
0	"4968_1"	0
1	"3202_10"	0
1	"8082_8"	1
0	"3932_4"	1
0	"3742_1"	1
1	"4803_8"	1
0	"333_3"	0
1	"1231_7"	1
0	"3668_1"	0
0	"6594_1"	0
1	"3207_7"	0
0	"2981_1"	0
0	"10433_4"	1
0	"4241_2"	0
1	"9600_8"	1
1	"6855_10"	1
0	"10122_4"	1
1	"8633_8"	1
0	"1369_4"	1
1	"34_8"	1
0	"5833_1"	0
1	"12127_8"	1
1	"8294_8"	1
1	"6041_10"	1
0	"4348_2"	0
1	"2824_8"	1
0	"6725_1"	0
1	"905_10"	1
0	"11375_2"	0
0	"12243_2"	1
0	"970_1"	1
0	"10762_2"	0
0	"1914_4"	0
1	"3866_7"	1
1	"11183_7"	0
1	"5371_8"	1
0	"2101_4"	0
1	"4891_10"	1
0	"1575_1"	0
1	"4336_10"	1
1	"7977_8"	1
1	"8143_10"	0
0	"8553_3"	0
0	"4808_3"	0
0	"8054_1"	0
0	"8464_1"	0
0	"5848_3"	0
1	"8722_9"	1
0	"8369_1"	0
1	"8916_8"	0
1	"4486_7"	0
1	"7592_9"	1
0	"3273_3"	0
0	"7017_4"	1
0	"9_1"	0
0	"4474_1"	0
1	"1994_10"	1
1	"8054_8"	1
1	"1897_10"	1
1	"4605_8"	1
0	"4213_1"	1
0	"1884_3"	0
1	"5707_10"	1
0	"8197_3"	0
1	"4811_8"	0
1	"2327_10"	1
0	"3216_2"	0
1	"11169_7"	0
1	"10512_10"	1
0	"6917_2"	0
0	"10892_1"	0
0	"9898_1"	1
1	"3876_8"	1
1	"2656_10"	0
0	"4512_1"	1
0	"7633_3"	1
0	"4060_4"	1
